lu_assmt,year_lcc,landuse1,landuse2,nyt,rat,nightt,morningt,endt,dayt,dist2s1,dist2s2,dist2s3,dist2s4,dist2s5,dist2s6,dist2rec,dist2tr,dist2ma,dist2res,dist2gov,dist2of,dist2ot,dist2co,num2s1,num2s2,num2s3,num2s4,num2s5,num2s6,num2rec,num2tr,num2ma,num2res,num2gov,num2of,num2ot,num2co,area
us,4.144892693,Food,Restaurant,0,0,8,6,10,13,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,20.3502682
us,6.140394688,Other,Other,3,0,11,9,15,35,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,2,0,9,0,0,0,0,0,1,0,10,4.582792959
us,8.29353714,Other,Other,0,0,6,3,6,14,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,1,27.34123927
us,9.639214516,Place Name Address,Traffic place names,0,0,3,1,4,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,6.203754566
us,3.847079277,Cultural venues,Other cultural venues,0,0,2,11,1,32,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,7.138852527
us,13.72641373,Shopping,Other Shopping,0,0,1,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,4.730753504
us,12.4615345,Shopping,Convenience Store,0,0,3,0,2,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,3,0,1,4,0,0,0,3,0,1,4,0,0,4.40616558
us,4.476901054,Corporate,Agriculture_forestry_animal husbandry and fishery,3,1,24,18,20,42,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,5,3,28,0,0,4,0,1,3,0,29,9.781740176
us,14.76803493,Other,Other,0,1,44,13,29,37,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,12,0,1,0,0,0,0,0,12,14.23872709
us,8.502759933,Shopping,Convenience Store,2,6,24,10,20,37,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,25,0,1,0,0,0,4,0,22,13.58924134
us,7.167152882,Shopping,Supermarket,1,2,18,3,9,15,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,38,0,1,0,0,0,4,0,36,8.602567843
us,1.015032411,Infrastructure,Transport facilities,0,1,11,7,7,14,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2,5,25,0,1,0,0,2,6,0,23,37.28887404
us,4.421043396,Car,Auto Repair,1,0,9,10,14,25,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,0,4,7.466484961
us,8.850564003,Shopping,Furniture_home building,2,0,9,13,22,53,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,15,0,1,1,0,0,1,0,14,10.83610023
us,2.033330202,Tourist Attractions,Park,0,0,1,2,0,6,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,1,1,0,0,2,1,1,2.094558632
us,4.294099808,Place Name Address,Administrative place names,0,0,0,6,7,13,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6.595503511
us,1.747055769,Shopping,Convenience Store,1,0,19,20,14,31,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,5,50.59311787
us,0.946067154,Infrastructure,Transport facilities,0,0,14,5,5,7,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,1,0,1,3.645231085
us,15.35845566,Living Services,Post Office Express,1,3,70,106,271,414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,2,0,3,15.05658901
us,9.660258293,Other,null,3,1,27,8,28,30,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,7,0,93,0,2,0,0,1,6,0,91,8.083450667
us,3.701176405,Place Name Address,Administrative place names,0,0,11,8,13,17,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,3,0,49,0,2,0,0,3,10,0,37,8.36066667
us,13.31117153,Shopping,Furniture_home building,0,0,8,4,8,15,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,2,0,1,2,9,0,2,2,0,0,2,0,8,17.3756527
us,8.974663734,Shopping,Other Shopping,1,1,11,13,15,27,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,4,0,0,0,17,0,2,4,0,0,1,0,14,29.3386912
us,4.578938007,Infrastructure,Road accessories,1,4,50,6,28,31,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,3,0,0,0,0,0,0,6.95343269
us,7.987551689,Car,Parking lot,0,0,30,15,12,44,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,11,2,177,0,3,0,0,0,7,0,180,8.73137682
us,3.76665616,Car,Parking lot,0,0,6,2,4,4,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3,0,3,0,0,1,0,0,0,4.193198134
us,4.416722298,Car,Auto Sales,1,0,4,9,17,25,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,2,0,90,0,3,0,0,2,0,0,87,7.562042384
us,1.110065341,Infrastructure,Road accessories,0,1,19,6,12,15,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,5,0,32,0,9,1,0,0,1,0,26,4.872707312
us,1.003511906,Shopping,Other Shopping,1,3,28,17,31,70,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,4,0,33,0,10,0,0,1,4,0,22,15.81376634
us,1.024713397,Infrastructure,Transport facilities,0,0,2,8,5,15,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,3,17,0,13,2,0,0,4,0,3,15.57640513
us,3.315204144,Tourist Attractions,Taoist temples,0,0,1,1,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,19.37705787
us,2.997334719,Shopping,Other Shopping,0,0,16,7,21,21,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,3,0,40,1,2,0,0,0,4,0,37,4.680089588
us,1.833332777,Shopping,Digital Home,2,0,14,6,7,11,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,12,0,28,1,2,0,0,6,10,0,21,16.4172433
us,8.657342911,Education School,High school,2,0,18,13,16,38,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,6,1,17,1,3,0,0,3,4,0,14,13.8519098
us,7.36474514,Infrastructure,Public facilities,1,0,7,0,7,8,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,4,2,12,1,3,0,0,3,5,0,6,10.68861263
us,9.570569992,Other,Other,5,3,73,29,42,89,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,2,0,6,3,31,2,5,2,0,1,9,0,23,11.32776159
us,4.214792728,Education School,University,4,4,20,28,29,59,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,7,2,873,2,812,0,0,3,13,0,54,20.17611094
us,8.815033913,Institutional entities,Public security agencies,0,0,38,22,28,45,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,3,1,2,11,4,0,0,3,1,1,11,1,4,12.71588542
us,6.272162914,Other,Other,0,0,16,9,14,24,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,4,1,6,10,8,0,0,4,1,0,11,0,13,20.12750837
us,1.877787352,Infrastructure,Road accessories,0,0,1,2,1,8,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,8,0,2,0,1,0,2,0,5,2.995188684
us,14.60310268,Living Services,Post Office Express,2,2,11,9,18,25,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,3,3,61,0,3,0,1,2,4,0,58,10.95312537
us,1.017579079,Infrastructure,Transport facilities,3,0,6,10,12,20,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,2,0,2,4,22,0,3,3,1,0,8,0,15,28.02545175
us,1.00112617,Other,Other,1,2,34,28,16,46,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,2,0,0,1,7,0,5,1,1,0,1,0,2,10.96298615
us,10.63030338,Infrastructure,Transport facilities,3,0,10,6,12,26,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,24,0,8,0,1,0,1,0,16,9.044347553
us,0.994876802,Infrastructure,Road accessories,0,1,10,5,12,29,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,3,0,4,3,36,0,9,3,1,3,8,0,22,10.14602006
us,1.957066774,Education School,University,0,1,20,26,21,55,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,2,4,1,52,0,11,0,1,2,12,0,34,10.2447644
us,1.041929722,Hotels,Hotels_guest houses,1,1,53,10,39,54,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,4,0,9,8,134,0,11,6,1,2,13,0,122,23.61308929
us,6.128885746,Institutional entities,Public security agencies,0,0,25,6,6,22,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,2,0,4,0,54,1,4,0,1,1,4,0,49,5.986273037
us,1.000271916,Sports and fitness,Sports complex,1,2,15,17,30,48,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,2,0,4,1,121,0,1,0,2,0,4,0,121,10.89505187
us,1.019498467,Car,Parking lot,2,2,28,20,23,54,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,8,3,10,21,54,0,1,13,2,0,29,0,51,69.47108368
us,1.339578032,Car,Parking lot,0,0,22,6,21,26,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,2,0,13,4,21,0,3,0,2,9,12,0,14,10.35462476
us,1,Living Services,Photographic prints,6,1,31,20,22,48,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,8,0,11,3,70,0,12,12,2,2,6,0,58,11.28990584
us,1.004077673,Infrastructure,Transport facilities,0,3,28,71,66,147,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,2,1,14,10,167,0,36,1,2,2,24,0,129,54.08046461
us,1,Infrastructure,Transport facilities,2,0,33,24,32,70,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,4,0,3,1,42,0,9,1,3,2,4,0,31,9.514726032
us,4,Car,Auto Repair,3,4,47,20,26,65,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,3,0,10,4,105,0,33,0,3,8,13,0,65,7.767738613
us,9.613549232,Other,Other,1,3,48,50,69,100,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,4,0,1,0,15,0,2,0,4,0,1,0,13,24.62025909
us,6.979337692,Other,Other,1,1,3,9,10,22,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,5,0,22,3,167,0,18,1,4,12,14,0,148,18.59350826
us,1.023696661,Residential real estate,Residences,8,0,53,68,92,166,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,3,1,39,22,180,0,38,8,4,16,36,0,143,96.66367853
us,10.05371952,Shopping,Furniture_home building,1,0,117,142,193,420,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,16,0,29,46,1424,3,39,14,4,3,65,0,1387,137.2026772
us,1.023383498,Other,Other,6,1,81,50,68,125,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,6,0,20,11,263,7,36,4,4,6,35,0,208,57.19619071
us,2.26378727,Place Name Address,Road name,0,5,47,23,53,78,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,7,0,11,2,134,0,23,3,5,1,8,0,114,10.20382915
us,1.20550561,Residential real estate,Residences,0,4,22,49,27,122,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,10,0,6,11,33,0,7,4,6,1,14,0,28,58.80647348
us,0.999902844,Living Services,Funeral,4,0,59,38,61,133,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,5,0,6,1,181,0,117,1,6,0,9,0,60,12.31661001
us,1,Place Name Address,Traffic place names,2,9,186,100,154,265,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,11,0,31,16,507,3,32,6,8,12,37,0,467,35.1926626
us,1.007051229,Healthcare,General Hospital,3,3,108,36,75,118,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,11,0,9,4,173,1,33,1,10,0,11,0,141,13.97428294
us,1,Shopping,Fashion shoes and bags,1,6,126,71,79,229,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,10,2,22,11,438,2,15,2,12,7,22,0,423,10.15155318
us,1.085330963,Residential real estate,Residences,5,2,396,279,358,759,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,51,7,55,42,1159,5,68,9,48,15,111,0,1058,101.4297724
tr,1.00647914409637,Infrastructure,Public facilities,3,1,32,21,41,57,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,11,1,311,0,148,5,0,0,8,0,163,7.05037399453794
tr,2.00421738624573,Infrastructure,Road accessories,1,4,46,22,33,72,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,11,0,17,23,341,1,123,5,15,11,30,0,207,20.6705767635177
tr,1.00393712520599,Infrastructure,Road accessories,1,3,124,26,59,104,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,10,0,23,20,346,0,107,1,10,17,35,0,229,24.0662729049895
ma,8.25746917724609,NULL,NULL,0,0,22,45,33,116,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,11,4,60,19,289,6,61,38,4,18,32,0,224,433.530509312982
ma,1.00036919116974,Infrastructure,Road accessories,0,0,14,17,63,114,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,33,91,273,3,9,13,2,4,107,0,260,4.77969987005652
of,1,Other,Other,0,1,24,45,71,191,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,28,71,243,1,13,10,1,4,117,0,197,2.91116201778857
of,1.00036919116974,Sports and fitness,Sports complex,2,5,84,93,145,335,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,4,9,36,35,320,1,21,7,4,13,103,0,255,9.35088752529208
of,1,Healthcare,General Hospital,3,2,32,29,48,104,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,4,2,24,47,320,1,11,3,7,10,83,0,282,10.4653008962707
of,1.01403701305389,Education School,University,0,12,242,124,168,358,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,12,6,24,17,136,0,28,6,11,9,52,0,89,40.1145357167467
co,9.57895183563232,Shopping,Farmers Market,1,0,30,40,45,108,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,6,0,4,20,306,0,20,1,6,1,31,0,277,9.07406021981024
co,1.00031089782715,Living Services,Beauty salons,2,1,39,30,94,164,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,3,0,21,5,552,1,10,0,5,1,29,0,535,6.87504620645244
co,1,Shopping,Other Shopping,0,0,17,16,82,143,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,6,11,14,290,1,16,2,6,0,26,0,270,5.58719815076634
co,5.50618457794189,Car,Parking lot,1,1,14,16,18,41,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,5,0,9,3,274,0,8,0,5,3,11,0,264,9.71722750785073
res,1.0045565366745,Residential real estate,Residences,15,23,368,171,242,612,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,13,9,69,19,457,2,41,3,18,20,80,0,403,45.1297736777975
res,1.00223410129547,Residential real estate,Residences,14,6,174,90,128,284,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,33,2,45,28,411,0,73,0,35,33,64,0,314,21.1848576417087
res,1.00019419193268,Residential real estate,Residences,1,4,137,89,115,273,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,18,2,17,39,331,3,32,0,19,6,58,0,289,15.2049480396188
res,1.02288997173309,Residential real estate,Residences,4,0,26,7,20,32,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,20,0,18,28,206,2,31,5,20,0,50,0,164,9.81115369926922
res,1.02712261676788,Residential real estate,Residences,8,8,251,160,199,528,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,48,2,32,13,630,2,91,0,48,4,49,0,531,34.9942500405841
res,1.007927775383,Residential real estate,Residences,10,8,120,68,97,232,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,20,5,25,8,170,2,48,7,20,10,36,0,105,46.4966765680595
res,1.05436956882477,Residential real estate,Residences,0,0,34,31,51,82,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,21,0,46,22,366,3,29,4,21,22,33,0,343,16.2874808470316
res,5.40007972717285,Residential real estate,Residences,13,5,117,51,105,181,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,21,0,31,8,475,4,69,0,22,12,32,0,396,36.4383054815288
res,1.02888321876526,Residential real estate,Residences,12,1,95,48,56,115,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,23,4,22,8,296,0,55,4,25,2,27,0,240,25.0309698959789
res,1.00073838233948,Residential real estate,Residences,5,10,169,97,129,328,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,13,6,21,4,202,1,13,1,19,5,22,0,185,14.291185944055
res,1.00815272331238,Residential real estate,Residences,1,8,70,48,48,119,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,7,9,11,3,113,0,22,0,14,4,16,0,87,8.62555859465477
res,1,Residential real estate,Residences,5,5,64,71,68,231,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,15,5,29,1,341,3,28,1,19,18,13,0,309,12.8901552473359
res,11.1114311218262,Residential real estate,Residences,1,4,81,61,64,158,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,12,1,13,15,564,4,42,0,12,3,35,1,508,23.7645598122542
res,1.06707608699799,Residential real estate,Residences,3,1,94,70,71,198,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,15,0,25,6,319,3,30,2,13,5,27,0,285,19.371526094423
res,2.34003233909607,Residential real estate,Residences,9,1,86,116,100,388,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,14,0,14,10,216,2,17,7,13,3,21,0,191,23.7747067693422
res,1.40586936473846,Residential real estate,Residences,3,2,33,6,33,43,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,9,2,10,3,198,0,40,0,11,9,18,0,144,17.3221038658255
res,1.00605511665344,Residential real estate,Residences,7,3,208,106,135,313,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,17,0,19,4,145,1,35,0,16,15,17,0,101,25.129243918285
res,1.00529265403748,Residential real estate,Residences,5,1,25,23,17,56,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,8,2,14,4,93,0,17,0,11,4,14,0,75,6.495456387283
res,8.15120124816895,Residential real estate,Residences,4,2,25,15,25,45,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,12,0,3,9,149,0,13,0,12,0,14,0,134,21.1431432904627
res,8.12808990478516,Residential real estate,Residences,10,6,101,36,83,147,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,11,0,3,0,161,0,52,0,11,0,11,0,101,18.315472945644
res,9.82686328887939,Residential real estate,Residences,13,2,29,15,31,73,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,14,0,16,2,481,2,244,0,13,0,8,0,246,9.72863405318034
res,6.46263313293457,Residential real estate,Residences,4,3,93,50,47,114,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,11,0,4,2,42,0,8,0,11,0,8,0,32,10.5628255077002
res,1.0000194311142,Residential real estate,Residences,3,2,62,29,32,79,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,6,4,6,1,88,0,10,1,10,3,7,0,74,6.51492146938802
res,6.40842914581299,Residential real estate,Residences,8,1,55,23,61,82,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,10,0,3,1,94,1,5,1,10,0,4,0,87,9.6462477393329
re,4.26438570022583,Tourist Attractions,Park,3,0,10,3,5,16,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,3,0,3,1,12,5,3,0,0,2,2,0,7,2.52719709526304
re,3.21739459037781,Recreation,Outdoor activities,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,2,1.60909989513311